Month,DayOfMonth,DayOfWeek,DepTime,Distance,UniqueCarrier,Origin,Dest,DepDelay,Label
7,2,2,955,852,WN,HOU,TPA,3,0
7,5,6,1315,1910,WN,BUR,STL,15,1
7,3,3,1430,1999,WN,RNO,MHT,27,0
7,3,3,1305,1999,WN,SJC,BUR,3,0
7,5,2,840,2106,WN,MDW,OAK,-1,1
7,2,2,1540,192,WN,SJC,OAK,29,0
7,6,2,1710,178,WN,TUS,BWI,-4,0
7,2,6,840,569,WN,ORF,LBB,13,0
7,5,4,715,1044,WN,BNA,TPA,2,1
7,3,2,1305,293,WN,HOU,BNA,2,0
7,6,4,955,1034,WN,SJC,ELP,8,0
7,2,2,740,251,WN,SMF,LBB,-4,0
7,3,6,850,601,WN,HOU,MCO,2,0
7,5,5,2030,1034,WN,MCO,RDU,2,1
7,2,4,840,2106,WN,BNA,LBB,-4,0
7,3,3,700,397,WN,MCI,LAS,59,0
7,3,2,745,852,WN,SJC,MHT,97,0
7,2,6,2205,1044,WN,DAL,TPA,97,0
7,6,3,1710,1959,WN,SMF,RDU,-2,0
7,2,2,1200,587,WN,BNA,SMF,29,0
7,5,3,1705,852,WN,ORF,PHX,7,1
7,4,2,1300,1073,WN,LAS,DAL,-3,0
7,4,2,1925,1910,WN,MDW,OAK,13,0
7,6,5,1705,612,WN,ORF,TPA,-2,0
7,6,2,1820,852,WN,LAS,MHT,27,0
7,6,3,700,192,WN,TPA,MDW,10,0
7,4,5,1925,612,WN,RNO,LAS,-1,0
7,2,2,1605,377,WN,PVD,MCO,-4,0
7,2,3,1955,1959,WN,LAX,FLL,-4,0
7,2,3,1955,714,WN,HOU,MCO,29,0
7,4,3,2030,587,WN,TPA,MHT,10,0
7,4,6,1540,1910,WN,LAS,FLL,2,0
7,2,4,1955,852,WN,BUR,SAT,8,0
7,4,5,1710,852,WN,MCI,LAS,14,0
7,4,2,1820,1790,WN,ORF,LBB,2,0
7,4,4,700,369,WN,MCO,SAT,13,0
7,5,6,1300,178,WN,BNA,ELP,-4,1
7,5,6,1705,1959,WN,TUS,RDU,29,1
7,3,4,1200,1044,WN,RNO,STL,35,0
7,6,5,1925,239,WN,DAL,MHT,45,0
7,5,4,740,293,WN,RNO,MHT,8,1
7,2,5,1820,1959,WN,ORF,PIT,27,0
7,5,5,1430,239,WN,TUS,STL,29,1
7,4,5,1540,601,WN,MDW,DAL,13,0
7,2,3,1540,159,WN,LAX,SMF,15,0
7,5,4,1525,192,WN,ORF,ISP,6,1
7,2,3,1305,395,WN,LAX,PIT,14,0
7,2,4,715,1044,WN,LAX,DAL,6,0
7,3,4,955,365,WN,BUR,DAL,97,0
7,3,6,715,397,WN,MCI,BUR,15,0
7,2,2,1315,1790,WN,BWI,SMF,-4,0
7,4,3,1705,852,WN,BWI,BUR,45,0
7,4,6,1710,178,WN,BWI,BUR,0,0
7,4,3,1430,1910,WN,DAL,TPA,97,0
7,6,4,1955,601,WN,MCO,MCO,0,0
7,6,4,1525,1073,WN,PIT,RDU,0,0
7,2,3,1925,293,WN,RNO,LAS,-3,0
7,4,3,715,1910,WN,MCO,PIT,45,0
7,4,2,1525,611,WN,LAS,LAS,-4,0
7,3,4,640,395,WN,BNA,FLL,15,0
7,6,6,1200,2106,WN,LAX,ELP,8,0
7,3,3,1540,192,WN,RNO,PDX,27,0
7,6,6,1525,251,WN,PVD,BNA,8,0
7,3,4,715,569,WN,DAL,MDW,10,0
7,3,3,1315,587,WN,PIT,BWI,-2,0
7,4,6,1955,601,WN,PVD,LBB,-2,0
7,3,4,1745,369,WN,BNA,ISP,13,0
7,5,4,1605,395,WN,BUR,TPA,29,1
7,6,3,1540,612,WN,SMF,BWI,14,0
7,5,4,1200,569,WN,RNO,LBB,8,1
7,3,3,2205,1073,WN,LAX,SMF,0,0
7,3,6,1305,562,WN,LAS,DAL,0,0
7,4,3,740,562,WN,BNA,PHX,15,0
7,6,5,1315,587,WN,PHX,MHT,7,0
7,4,4,940,1073,WN,HOU,FLL,15,0
7,6,6,1705,239,WN,TPA,ELP,3,0
7,6,4,840,251,WN,PHX,PHX,12,0
7,4,6,940,601,WN,HOU,ELP,14,0
7,3,3,955,587,WN,RNO,BDL,97,0
7,2,5,700,834,WN,PHX,FLL,29,0
7,3,5,1955,2106,WN,MCO,MCO,59,0
7,6,4,2030,239,WN,PVD,BWI,-4,0
7,2,2,1315,601,WN,MCO,PDX,-3,0
7,5,6,1135,1044,WN,BNA,BNA,13,1
7,5,6,640,293,WN,SJC,OAK,0,1
7,2,3,1820,369,WN,LAX,MHT,6,0
7,5,4,940,192,WN,BNA,MCO,10,1
7,6,5,1705,397,WN,TPA,SMF,12,0
7,5,3,700,397,WN,PIT,LBB,59,1
7,6,4,740,714,WN,HOU,OAK,8,0
7,4,4,1710,1999,WN,BWI,RDU,12,0
7,3,4,700,1034,WN,BUR,FLL,3,0
7,4,6,1710,852,WN,LAX,STL,14,0
7,2,6,2030,1910,WN,SJC,MCO,0,0
7,2,2,1930,1959,WN,BWI,ELP,-2,0
7,2,6,940,251,WN,BUR,MHT,45,0
7,5,6,745,192,WN,PIT,BDL,29,1
7,4,6,2205,569,WN,BNA,FLL,6,0
7,5,4,1605,1034,WN,LAX,BUR,3,1
7,2,6,700,1044,WN,BUR,OAK,-2,0
7,5,3,1135,587,WN,LAS,LBB,2,1
7,5,5,1705,612,WN,MCI,ELP,3,1
7,5,5,1135,714,WN,MCO,PDX,35,1
7,2,6,955,601,WN,DAL,BWI,8,0
7,5,6,1430,1034,WN,DAL,BNA,59,1
7,4,2,1540,587,WN,HOU,TPA,35,0
7,3,4,1745,834,WN,SMF,TPA,14,0
7,6,4,1925,1044,WN,TPA,FLL,7,0
7,4,2,1820,369,WN,SJC,DAL,10,0
7,5,5,1745,2106,WN,DAL,MHT,14,1
7,3,3,1630,402,WN,LAX,SAT,59,0
7,3,2,740,159,WN,LAS,MHT,6,0
7,3,4,940,377,WN,DAL,PDX,3,0
7,6,3,1955,1044,WN,HOU,MCO,-2,0
7,3,4,1525,239,WN,SJC,MCO,-4,0
7,3,4,1925,562,WN,PVD,BWI,8,0
7,3,2,1745,377,WN,MCI,BWI,2,0
7,6,4,640,178,WN,SJC,TPA,45,0
7,5,6,2030,1959,WN,PVD,PDX,-1,1
7,5,4,1430,1044,WN,MCO,ELP,10,1
7,5,4,1315,587,WN,TPA,RDU,59,1
7,5,4,1930,192,WN,RNO,RDU,-1,1
7,6,3,1605,251,WN,PVD,FLL,10,0
7,4,5,1315,834,WN,LAS,FLL,97,0
7,6,2,1305,178,WN,MCO,PDX,29,0
7,2,2,1955,569,WN,PVD,SMF,10,0
7,3,3,1930,587,WN,SMF,TPA,15,0
7,4,3,700,852,WN,LAX,PIT,6,0
7,6,5,640,852,WN,PIT,PIT,15,0
7,6,3,1135,611,WN,PHX,PHX,45,0
7,6,5,1630,293,WN,SJC,BDL,12,0
7,6,2,1930,192,WN,MCI,MCO,59,0
7,6,4,1135,365,WN,RNO,ISP,29,0
7,6,5,740,2106,WN,LAS,MDW,97,0
7,5,4,740,192,WN,TPA,ISP,3,1
7,5,4,1710,1910,WN,BWI,PHX,6,1
7,3,2,850,397,WN,HOU,BWI,29,0
7,4,4,850,369,WN,TUS,LBB,59,0
7,3,5,2205,562,WN,MDW,RDU,29,0
7,2,6,1135,1910,WN,LAS,MDW,-2,0
7,6,2,850,1790,WN,TPA,SMF,10,0
7,2,2,715,1790,WN,SJC,LBB,8,0
7,5,5,1305,1034,WN,SMF,LBB,3,1
7,5,2,700,562,WN,BNA,BDL,7,1
7,2,6,1630,601,WN,MCI,LAS,12,0
7,4,6,1745,587,WN,MCO,SMF,-2,0
7,6,2,1305,562,WN,RNO,RDU,-3,0
7,5,5,1705,2106,WN,PIT,BNA,0,1
7,2,5,1540,402,WN,BUR,ELP,45,0
7,3,2,1135,834,WN,MDW,LBB,0,0
7,4,2,955,377,WN,LAX,BWI,-3,0
7,3,2,1605,369,WN,TPA,BDL,10,0
7,6,5,1705,1034,WN,SMF,LAS,27,0
7,6,6,940,159,WN,HOU,BDL,13,0
7,4,5,740,369,WN,LAX,BUR,-2,0
7,5,3,1300,377,WN,MCI,SMF,97,1
7,2,4,1955,587,WN,PHX,PIT,14,0
7,4,4,640,1910,WN,BWI,MCO,35,0
7,5,3,1925,178,WN,MCI,STL,12,1
7,2,4,1605,377,WN,PIT,LBB,35,0
7,3,4,1605,569,WN,ORF,BUR,7,0
7,5,6,2205,239,WN,HOU,PDX,8,1
7,3,5,2030,1910,WN,PIT,PIT,6,0
7,4,2,1300,1959,WN,MDW,PDX,14,0
7,2,3,2205,1044,WN,TUS,PIT,-1,0
7,6,6,1955,395,WN,LAS,LBB,35,0
7,5,6,1705,1790,WN,HOU,SMF,3,1
7,4,2,1705,293,WN,TUS,ISP,8,0
7,5,2,1745,587,WN,LAS,SAT,-4,1
7,4,4,740,611,WN,BWI,MHT,27,0
7,2,5,1540,611,WN,TPA,PDX,7,0
7,5,6,1710,1044,WN,RNO,RDU,6,1
7,3,3,940,1073,WN,PVD,SMF,45,0
7,2,4,1200,159,WN,MCO,SMF,15,0
7,3,4,700,1910,WN,TUS,MHT,-1,0
7,4,5,700,562,WN,SMF,PIT,3,0
7,3,4,1605,611,WN,MCI,ISP,45,0
7,3,3,1305,395,WN,MDW,OAK,59,0
7,3,4,1305,714,WN,HOU,MCO,3,0
7,6,3,2030,611,WN,HOU,STL,8,0
7,2,2,1710,402,WN,MCO,SAT,27,0
7,2,3,1955,239,WN,HOU,FLL,7,0
7,4,5,700,1044,WN,RNO,MHT,13,0
7,6,5,1305,192,WN,ORF,PHX,12,0
7,5,3,1305,239,WN,SMF,MHT,-2,1
7,6,3,1525,562,WN,MCI,MDW,2,0
7,5,5,1955,251,WN,MDW,MDW,97,1
7,5,2,1200,402,WN,HOU,MHT,-2,1
7,5,4,740,601,WN,PIT,BWI,12,1
7,2,6,1710,1073,WN,LAX,SMF,7,0
7,6,5,1745,397,WN,BWI,SAT,-4,0
7,6,2,1315,293,WN,LAX,BNA,15,0
7,5,3,640,369,WN,DAL,MHT,2,1
7,6,2,1315,562,WN,TPA,BDL,29,0
7,3,3,1820,1073,WN,RNO,BDL,45,0
7,6,4,700,239,WN,PIT,MCO,35,0
7,4,2,1925,239,WN,HOU,RDU,0,0
7,2,4,1305,569,WN,LAX,PHX,14,0
7,2,3,1705,587,WN,TUS,MCO,14,0
7,3,3,2030,569,WN,DAL,LAS,7,0
7,3,6,1955,1073,WN,HOU,MHT,-1,0
7,2,6,940,239,WN,BNA,SAT,14,0
7,5,5,1820,402,WN,HOU,SAT,-1,1
7,5,3,1135,1044,WN,TPA,SAT,13,1
7,3,5,1630,293,WN,BNA,TPA,3,0
7,2,3,1745,714,WN,MDW,ELP,15,0
7,2,2,1200,397,WN,PVD,MDW,59,0
7,4,2,745,612,WN,MDW,BUR,12,0
7,5,2,840,834,WN,PIT,ELP,-4,1
7,5,2,1705,1959,WN,MCI,MDW,59,1
7,3,5,700,178,WN,MCO,MHT,-3,0
7,5,4,1955,365,WN,PHX,PHX,27,1
7,5,2,1135,612,WN,MCO,SAT,8,1
7,3,6,850,365,WN,ORF,LBB,29,0
7,6,3,715,1959,WN,SMF,DAL,-2,0
7,2,2,1820,397,WN,SJC,PDX,7,0
7,3,5,1955,611,WN,BUR,LAS,8,0
7,6,2,1710,397,WN,PIT,BUR,29,0
7,6,3,955,1073,WN,LAS,STL,45,0
7,4,3,1930,293,WN,LAS,OAK,0,0
7,2,3,1430,1999,WN,PVD,FLL,13,0
7,4,6,740,178,WN,MCO,STL,10,0
7,6,3,1705,1910,WN,SMF,ISP,-2,0
7,6,3,955,251,WN,SJC,SAT,6,0
7,5,2,1540,601,WN,PIT,OAK,-2,1
7,6,5,1630,1910,WN,HOU,TPA,10,0
7,3,6,1305,601,WN,TUS,LBB,2,0
7,5,4,1955,2106,WN,ORF,ISP,27,1
7,5,5,1820,1910,WN,PIT,PHX,10,1
7,3,3,1525,587,WN,MCI,BDL,97,0
7,2,5,1540,251,WN,LAX,BNA,10,0
7,3,2,1305,2106,WN,BWI,STL,6,0
7,4,4,1745,365,WN,HOU,STL,-3,0
7,3,5,640,1790,WN,RNO,SMF,13,0
7,5,3,700,377,WN,HOU,SAT,0,1
7,6,6,745,612,WN,DAL,RDU,15,0
7,6,2,1525,587,WN,SJC,FLL,12,0
7,5,2,1605,587,WN,LAX,RDU,7,1
7,2,6,1930,178,WN,TUS,MHT,12,0
7,2,6,1925,1073,WN,ORF,MDW,7,0
7,3,5,1955,2106,WN,LAX,BDL,15,0
7,2,4,715,714,WN,HOU,TPA,35,0
7,3,4,1705,601,WN,RNO,BDL,2,0
7,4,2,640,612,WN,TUS,PIT,10,0
7,2,2,640,395,WN,BWI,BDL,14,0
7,6,2,740,377,WN,RNO,FLL,-2,0
7,4,3,1705,395,WN,ORF,PDX,14,0
7,4,4,1300,1044,WN,ORF,LAS,7,0
7,6,3,955,192,WN,LAS,LAS,8,0
7,4,5,1705,293,WN,LAS,RDU,14,0
7,6,6,1925,239,WN,LAX,DAL,15,0
7,4,5,2030,1044,WN,LAX,LAS,97,0
7,3,5,1925,569,WN,SMF,TPA,15,0
7,3,5,1525,397,WN,ORF,BNA,45,0
7,2,4,1955,2106,WN,ORF,ISP,15,0
7,6,6,715,852,WN,SMF,LAS,10,0
7,6,5,1925,377,WN,RNO,PIT,97,0
7,6,3,840,251,WN,LAX,OAK,97,0
7,6,5,2205,1959,WN,LAX,TPA,-4,0
7,5,6,740,239,WN,PVD,OAK,45,1
7,6,4,940,402,WN,MDW,DAL,45,0
7,2,5,840,1910,WN,MDW,LAS,59,0
7,4,3,1135,239,WN,DAL,DAL,-4,0
7,2,6,850,178,WN,ORF,MCO,8,0
7,5,3,1315,1999,WN,PIT,PHX,27,1
7,4,6,940,587,WN,HOU,MCO,59,0
7,5,4,2205,293,WN,ORF,LBB,14,1
7,4,5,1430,293,WN,BNA,MCO,-4,0
7,3,2,745,611,WN,LAS,MHT,59,0
7,6,3,1540,1999,WN,MCI,SMF,0,0
7,3,3,940,192,WN,MCI,STL,97,0
7,3,5,1430,239,WN,BUR,FLL,3,0
7,5,2,1540,251,WN,TUS,MHT,12,1
7,4,3,850,562,WN,MCO,BUR,45,0
7,2,3,850,611,WN,RNO,BUR,-4,0
7,3,3,940,395,WN,SJC,PDX,97,0
7,3,3,1135,369,WN,PHX,MHT,12,0
7,6,2,850,377,WN,TPA,RDU,-4,0
7,6,6,1525,178,WN,MCI,PDX,13,0
7,3,4,1540,611,WN,MCO,STL,8,0
7,5,6,1705,1910,WN,RNO,MDW,8,1
7,2,6,850,2106,WN,BUR,DAL,15,0
7,2,4,700,159,WN,HOU,ISP,45,0
7,2,6,1745,293,WN,PIT,LBB,35,0
7,6,3,2030,377,WN,ORF,MHT,6,0
7,6,3,1525,834,WN,BUR,ISP,12,0
8,5,5,700,562,WN,LAS,BNA,27,1
8,4,3,840,852,WN,SMF,BWI,27,0
8,4,2,2030,852,WN,TPA,PDX,29,0
8,4,4,715,1910,WN,ORF,BWI,45,0
8,4,3,740,562,WN,SMF,DAL,7,0
8,6,3,1605,1910,WN,TUS,PIT,3,0
8,5,2,1540,377,WN,LAX,DAL,6,1
8,3,6,740,714,WN,BUR,RDU,-3,0
8,2,3,2205,239,WN,TUS,PIT,3,0
8,6,2,1630,159,WN,HOU,PHX,35,0
8,2,3,1605,2106,WN,LAX,BDL,14,0
8,3,3,840,611,WN,ORF,SMF,59,0
8,4,5,1135,377,WN,MDW,LBB,15,0
8,2,2,740,852,WN,LAS,BNA,35,0
8,4,2,1305,2106,WN,BWI,SAT,-4,0
8,4,2,1525,192,WN,TPA,RDU,0,0
8,3,6,940,369,WN,ORF,ISP,12,0
8,2,5,1745,239,WN,MCI,TPA,2,0
8,2,3,1705,611,WN,PHX,SMF,7,0
8,6,6,1630,569,WN,DAL,MCO,29,0
8,2,3,745,192,WN,MDW,BWI,29,0
8,5,6,1605,2106,WN,SJC,FLL,29,1
8,5,5,745,377,WN,LAS,MCO,10,1
8,3,5,700,397,WN,HOU,SAT,97,0
8,3,3,1525,251,WN,SJC,ELP,59,0
8,6,4,1315,601,WN,RNO,FLL,12,0
8,6,5,2030,293,WN,PIT,ELP,2,0
8,6,2,2030,852,WN,MCO,ELP,10,0
8,5,3,1925,587,WN,MDW,PIT,0,1
8,6,4,700,369,WN,PHX,BUR,7,0
8,6,6,745,293,WN,BWI,SAT,13,0
8,3,4,1605,365,WN,MCI,SMF,-2,0
8,2,6,955,293,WN,PHX,MCO,45,0
8,4,6,640,611,WN,LAX,MHT,27,0
8,4,5,1705,369,WN,MCI,LBB,-1,0
8,5,4,2205,834,WN,SMF,SMF,97,1
8,5,4,1525,1073,WN,PVD,BDL,6,1
8,2,3,1300,1073,WN,SMF,BNA,14,0
8,5,4,1605,397,WN,DAL,PHX,10,1
8,2,2,1300,395,WN,LAS,ISP,-1,0
8,4,5,850,1044,WN,MDW,MHT,35,0
8,3,6,1925,612,WN,HOU,OAK,-3,0
8,3,3,1630,834,WN,HOU,BNA,29,0
8,4,2,1955,402,WN,TPA,LBB,97,0
8,2,3,1315,365,WN,LAX,PDX,8,0
8,2,2,740,834,WN,PIT,RDU,29,0
8,3,6,715,365,WN,BUR,PIT,45,0
8,5,5,850,611,WN,SJC,STL,27,1
8,2,3,1710,1073,WN,SMF,PHX,8,0
8,3,2,940,852,WN,TUS,MCO,0,0
8,3,6,740,1959,WN,MCI,DAL,8,0
8,4,2,640,1999,WN,SJC,BWI,13,0
8,3,5,1300,1073,WN,PVD,OAK,-2,0
8,6,5,2205,397,WN,PIT,PDX,-4,0
8,4,5,1930,1073,WN,MDW,BNA,27,0
8,4,6,850,1910,WN,TUS,ELP,10,0
8,3,6,640,714,WN,SMF,OAK,-1,0
8,4,2,1200,562,WN,BWI,SMF,10,0
8,6,3,715,1044,WN,MDW,BUR,2,0
8,3,6,1710,852,WN,MDW,MHT,12,0
8,4,4,640,192,WN,BWI,MCO,97,0
8,2,3,700,293,WN,PIT,PIT,15,0
8,4,4,940,251,WN,LAS,OAK,10,0
8,2,6,2205,192,WN,PVD,ISP,-1,0
8,3,5,740,365,WN,TUS,LAS,10,0
8,3,6,1135,1073,WN,BUR,LAS,-4,0
8,4,5,940,852,WN,BUR,BWI,3,0
8,3,4,715,612,WN,PVD,LAS,10,0
8,3,2,740,239,WN,BUR,SMF,15,0
8,3,5,1710,192,WN,TPA,BNA,45,0
8,2,3,1930,601,WN,SJC,SAT,8,0
8,4,2,940,365,WN,SJC,BNA,6,0
8,4,4,2205,714,WN,MCO,LAS,-1,0
8,6,4,1200,1999,WN,BNA,OAK,14,0
8,3,4,1925,239,WN,BNA,PDX,10,0
8,2,2,1540,239,WN,LAX,MDW,-4,0
8,3,2,700,2106,WN,BWI,LBB,-4,0
8,4,3,745,1034,WN,PIT,PHX,8,0
8,6,4,840,714,WN,TUS,PHX,45,0
8,3,4,1525,1044,WN,MCI,RDU,6,0
8,5,6,1315,1034,WN,SJC,SAT,27,1
8,3,3,715,1910,WN,BWI,SMF,7,0
8,4,6,1710,192,WN,TUS,OAK,3,0
8,5,5,715,1044,WN,SMF,OAK,29,1
8,5,6,850,369,WN,MCI,SAT,10,1
8,2,5,715,587,WN,SJC,BNA,97,0
8,2,6,940,1999,WN,LAS,PDX,15,0
8,5,2,2030,852,WN,MCI,DAL,-1,1
8,2,6,1525,178,WN,SMF,MDW,13,0
8,6,3,1305,251,WN,DAL,PDX,12,0
8,2,2,1705,1073,WN,PIT,BWI,14,0
8,5,5,1955,1044,WN,HOU,BDL,15,1
8,5,4,2030,159,WN,ORF,RDU,-4,1
8,6,5,1820,1073,WN,BWI,SAT,-2,0
8,5,3,1955,587,WN,MDW,LAS,45,1
8,2,5,940,562,WN,PVD,SMF,12,0
8,5,5,700,395,WN,PVD,MCO,97,1
8,2,4,1315,178,WN,HOU,LBB,27,0
8,3,6,1820,1910,WN,PHX,BNA,35,0
8,5,3,1705,397,WN,BNA,STL,8,1
8,4,3,1315,251,WN,MCO,MCO,7,0
8,2,4,640,2106,WN,SJC,BNA,29,0
8,3,2,1925,251,WN,RNO,RDU,27,0
8,5,3,700,569,WN,TUS,TPA,-2,1
8,6,3,715,395,WN,MDW,MHT,2,0
8,2,6,715,562,WN,MCO,TPA,2,0
8,2,4,1135,293,WN,ORF,MCO,59,0
8,6,5,1315,562,WN,MCI,PDX,35,0
8,6,4,1300,369,WN,HOU,SMF,35,0
8,2,6,700,397,WN,PHX,RDU,29,0
8,4,2,1300,159,WN,LAX,SMF,-1,0
8,4,2,1605,611,WN,TPA,BUR,13,0
8,5,3,740,612,WN,MCO,OAK,97,1
8,3,2,850,1044,WN,TUS,RDU,-3,0
8,2,5,1430,1044,WN,LAS,SAT,45,0
8,3,6,1135,159,WN,SJC,PIT,0,0
8,5,5,1710,1790,WN,HOU,LAS,29,1
8,2,4,1135,834,WN,LAX,DAL,13,0
8,4,5,745,714,WN,SMF,MCO,13,0
8,4,6,1745,587,WN,PIT,MDW,35,0
8,5,5,1315,251,WN,BNA,BUR,27,1
8,2,6,850,1999,WN,MCO,BDL,59,0
8,3,2,1430,834,WN,ORF,LAS,3,0
8,4,2,1820,569,WN,DAL,ISP,-2,0
8,4,3,940,395,WN,PVD,BWI,97,0
8,4,3,640,365,WN,PHX,LBB,35,0
8,4,2,1630,2106,WN,SMF,ISP,29,0
8,5,6,740,192,WN,TPA,BDL,8,1
8,2,3,1630,1044,WN,BNA,BDL,12,0
8,3,4,1710,377,WN,LAS,ISP,-2,0
8,5,5,1540,562,WN,SMF,TPA,-1,1
8,6,3,715,365,WN,HOU,BNA,35,0
8,5,6,1305,1073,WN,MCO,SAT,10,1
8,6,4,740,1073,WN,PIT,ELP,8,0
8,6,6,1820,178,WN,MCO,BUR,-3,0
8,5,5,740,178,WN,BNA,MDW,7,1
8,6,5,1540,1910,WN,RNO,PDX,12,0
8,5,2,1315,402,WN,PHX,OAK,-2,1
8,2,3,700,1034,WN,SMF,LAS,97,0
8,5,3,1710,377,WN,BWI,PIT,0,1
8,4,4,640,1959,WN,SJC,PDX,15,0
8,6,6,1525,395,WN,LAS,BUR,59,0
8,4,2,1630,397,WN,DAL,PHX,97,0
8,3,2,955,369,WN,BNA,RDU,27,0
8,2,5,1200,2106,WN,SJC,DAL,59,0
8,3,4,1955,611,WN,LAS,SMF,-3,0
8,3,5,1525,1910,WN,PVD,PHX,-3,0
8,4,6,1305,192,WN,BNA,ISP,29,0
8,4,3,1135,1959,WN,RNO,PDX,-1,0
8,2,3,1430,1910,WN,RNO,PHX,-3,0
8,6,3,940,293,WN,BNA,SAT,14,0
8,6,2,1745,178,WN,DAL,MDW,27,0
8,5,3,1710,562,WN,TPA,STL,59,1
8,2,5,1135,402,WN,PVD,PHX,-4,0
8,3,4,940,402,WN,MCI,PDX,45,0
8,3,2,1710,395,WN,TPA,FLL,10,0
8,4,3,1710,611,WN,HOU,ELP,8,0
8,5,5,1955,369,WN,LAS,MCO,0,1
8,4,6,1430,395,WN,DAL,LBB,29,0
8,3,5,1540,562,WN,BNA,LBB,97,0
8,6,4,2030,1034,WN,TPA,DAL,-4,0
8,6,4,955,239,WN,SJC,LBB,0,0
8,6,3,955,1073,WN,PIT,OAK,10,0
8,3,4,1305,159,WN,MCI,PHX,0,0
8,3,4,1925,587,WN,LAX,BUR,45,0
8,5,2,955,714,WN,MCO,LBB,0,1
8,6,4,1540,569,WN,SJC,ELP,-4,0
8,4,2,850,611,WN,BNA,STL,-3,0
8,2,3,940,377,WN,TUS,PDX,35,0
8,5,4,1925,1044,WN,PVD,TPA,59,1
8,5,4,1955,1073,WN,LAS,OAK,29,1
8,3,6,1955,239,WN,DAL,BUR,3,0
8,4,2,840,601,WN,TUS,SMF,0,0
8,4,4,740,611,WN,SJC,SMF,29,0
8,5,5,840,159,WN,MDW,LBB,35,1
8,2,4,1955,569,WN,TPA,STL,8,0
8,5,5,1300,834,WN,TUS,STL,-3,1
8,2,4,850,601,WN,TPA,BWI,10,0
8,6,4,1605,402,WN,SMF,MDW,10,0
8,6,5,745,159,WN,SMF,SMF,29,0
8,3,6,700,1073,WN,LAX,ISP,-4,0
8,2,6,1305,612,WN,MDW,STL,-1,0
8,6,6,2205,239,WN,HOU,BDL,59,0
8,5,2,1525,834,WN,BUR,MCO,29,1
8,5,2,1200,834,WN,MCI,SAT,59,1
8,2,3,840,612,WN,ORF,SMF,10,0
8,2,4,1200,612,WN,LAS,LAS,35,0
8,3,5,745,377,WN,RNO,MHT,0,0
8,6,4,1705,159,WN,BNA,PIT,29,0
8,3,2,1605,562,WN,HOU,TPA,14,0
8,4,6,1315,1073,WN,TPA,FLL,6,0
8,2,2,1710,1910,WN,BWI,TPA,3,0
8,2,6,640,192,WN,BNA,MDW,2,0
8,2,2,1430,1999,WN,HOU,LBB,3,0
8,5,4,1525,377,WN,SMF,ELP,-1,1
8,2,5,1820,178,WN,LAX,PDX,6,0
8,3,6,840,159,WN,TUS,LBB,45,0
8,3,6,1605,1073,WN,SMF,BDL,-4,0
8,6,3,2030,852,WN,MDW,FLL,14,0
8,5,6,1930,1044,WN,SMF,MDW,-1,1
8,3,4,1540,395,WN,SMF,LBB,6,0
8,2,3,745,601,WN,BUR,LBB,8,0
8,2,5,700,402,WN,MDW,LBB,3,0
8,6,2,1605,251,WN,MCO,SMF,7,0
8,3,2,1630,852,WN,MDW,BDL,29,0
8,5,2,745,1034,WN,MDW,PDX,35,1
8,4,3,1705,377,WN,MDW,BDL,-3,0
8,2,2,2030,1910,WN,ORF,PIT,8,0
8,6,6,1525,159,WN,SJC,MDW,3,0
8,2,3,640,611,WN,ORF,DAL,-2,0
8,3,6,1820,192,WN,DAL,SAT,8,0
8,6,2,1200,251,WN,BUR,BWI,-4,0
8,6,4,1705,2106,WN,DAL,BDL,27,0
8,5,4,715,611,WN,TUS,MHT,14,1
8,3,6,640,395,WN,BNA,MCO,12,0
8,5,3,1930,601,WN,SMF,RDU,12,1
8,3,6,1135,714,WN,BUR,BWI,3,0
8,2,3,1305,1034,WN,SJC,PIT,6,0
8,4,3,850,397,WN,BWI,BUR,29,0
8,3,2,640,369,WN,LAX,BWI,10,0
8,6,6,700,178,WN,MCO,SAT,10,0
8,3,6,1200,714,WN,PIT,MCO,14,0
8,6,4,1135,1910,WN,HOU,LAS,6,0
8,4,2,1745,395,WN,TUS,BNA,27,0
8,3,2,1820,852,WN,SMF,LBB,27,0
8,3,3,745,369,WN,LAX,PDX,-3,0
8,5,4,940,365,WN,MDW,ISP,12,1
8,2,2,1305,369,WN,LAS,BDL,59,0
8,6,6,1925,611,WN,SMF,ISP,-2,0
8,6,2,1430,159,WN,PVD,RDU,-4,0
8,6,6,1710,1044,WN,BWI,BWI,-4,0
8,3,2,1705,2106,WN,PVD,OAK,-3,0
8,5,2,740,1044,WN,BNA,SAT,10,1
8,4,5,1300,2106,WN,ORF,MDW,8,0
8,3,2,2205,377,WN,MCO,PDX,14,0
8,6,2,1745,395,WN,MDW,BNA,45,0
8,5,3,745,2106,WN,HOU,STL,27,1
8,4,3,1135,395,WN,SMF,PDX,-2,0
8,2,6,1200,251,WN,ORF,RDU,-3,0
8,5,5,2205,395,WN,PHX,SMF,2,1
8,2,3,1605,293,WN,HOU,BUR,-2,0
8,6,2,1300,562,WN,ORF,MHT,-2,0
8,6,5,715,834,WN,PIT,BNA,7,0
8,3,3,840,569,WN,TPA,BWI,13,0
8,3,6,1540,2106,WN,MCO,MHT,12,0
8,3,5,955,1959,WN,SJC,BWI,45,0
8,3,2,1525,569,WN,BWI,LAS,7,0
8,2,3,840,1999,WN,LAS,LAS,59,0
